date,realised_temp,issue_date,forecast_temp,HDD,forecast_error,abs_forecast_error,gasInStorage,workingGasVolume,full,trend,issue_date_price,log_vol_lag1,log_vol_lag5,log_vol_lag22,future_log_vol_5d,daily_rv,log_daily_rv,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,actual_date_price,GPRD
2022-03-02,7.15,2022-02-27,6.332291666666666,0.9742424810100625,0.9702985965110267,0.817708333333333,327.7781,1116.6725,-2.0158619223518177,-0.16,94.4219970703125,2.1191096999461134,2.7272291154007613,1.7174995866598877,-3.357243898962723,0.1242006487548793,-2.085856886019112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.54299926757812,1.1816567410282388
2022-03-03,7.25,2022-02-28,6.538541666666667,0.954829078126569,0.8197642922544794,0.7114583333333329,323.9264,1116.671,-2.0328598291123514,-0.34,98.59500122070312,2.0072368870681196,3.118503059916741,2.103006302134476,-3.2205334960675374,0.0018702594980524,-6.281678088196493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.822998046875,5.262999174554259
2022-03-04,6.55,2022-03-01,5.398958333333334,1.090722898311024,1.4425630804531344,1.151041666666666,320.018,1116.671,-2.0503576743070187,-0.35,121.67400360107422,0.5227232439572208,3.122741990708052,2.1068443349656607,-3.4500988782178874,0.0442365231364292,-3.118204515782589,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.5500030517578,6.700030681327051
2022-03-07,3.0,2022-03-04,4.127083333333333,1.7798987006750462,-1.78506950198871,1.1270833333333332,309.9788,1116.671,-2.0953521333790195,-0.27,192.5500030517578,0.2381526130250533,2.9865353882336785,2.393007117847963,-3.334936051439157,0.0324185451414332,-3.4290246389920456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.2010040283203,3.5924251833899734
2022-03-08,5.125,2022-03-05,5.051041666666666,1.3673638894008076,-0.08344153328480151,0.0739583333333335,307.9094,1116.671,-2.104850963627553,-0.19,192.5500030517578,0.2381526130250533,2.9865353882336785,2.393007117847963,-3.334936051439157,0.0324185451414332,-3.4290246389920456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.5540008544922,3.1410099091937576
2022-03-09,7.7,2022-03-06,7.305208333333333,0.8674687651508481,0.37111303250947825,0.3947916666666673,305.5945,1116.671,-2.11484973231022,-0.21,192.5500030517578,0.2381526130250533,2.9865353882336785,2.393007117847963,-3.334936051439157,0.0324185451414332,-3.4290246389920456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.8800048828125,1.1088643526129043
2022-03-10,9.7,2022-03-07,9.38125,0.47920070748097654,0.26337769711018333,0.3187499999999996,301.3755,1116.671,-2.133847392807288,-0.38,227.2010040283203,1.532013859633064,2.6414555736866223,2.4314742680534125,-3.3858452067458757,0.0273833755170038,-3.597819182644583,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.39900207519533,3.7918108359014355
2022-03-11,9.825,2022-03-08,9.351041666666667,0.45493395387660956,0.48327584744572627,0.4739583333333321,297.842,1116.671,-2.1498454226995545,-0.32,214.5540008544922,1.4722930586597447,2.7529003283894293,2.4784662617889377,-3.40503409838725,0.0032802706471841,-5.71982934529996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.22900390625,3.625527027900465
2022-03-14,9.675,2022-03-11,8.920833333333334,0.48405405820184966,0.8802731792595624,0.7541666666666664,292.9763,1116.671,-2.1713427753672887,-0.1,131.22900390625,1.639686562116051,2.7905103555702735,2.696358583332969,-5.020080812427804,0.0014062748798723,-6.566810999103303,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.52200317382812,4.574093416578469
2022-03-15,9.025,2022-03-12,8.600000000000001,0.610241176944558,0.4139120013667293,0.4249999999999989,292.9924,1116.671,-2.1713427753672887,0.0,131.22900390625,1.639686562116051,2.7905103555702735,2.696358583332969,-5.020080812427804,0.0014062748798723,-6.566810999103303,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.43900299072266,2.755586033911648
2022-03-16,10.775,2022-03-13,11.35,0.2705066264834204,-1.002881450459595,0.5750000000000011,292.9607,1116.671,-2.1713427753672887,-0.0,131.22900390625,1.639686562116051,2.7905103555702735,2.696358583332969,-5.020080812427804,0.0014062748798723,-6.566810999103303,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.6230010986328,0.8382660583245193
2022-03-17,9.2,2022-03-14,9.326041666666669,0.5762677218984444,-0.3668002236500678,0.1260416666666675,290.9945,1116.67,-2.1803416671816884,-0.18,114.52200317382812,0.4218410385568991,2.6596406754971813,2.6970913644712535,-5.424982807806083,0.0185441607437725,-3.98760032413216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.08799743652344,3.5930048795600404
2022-03-18,9.2,2022-03-15,8.31875,0.5762677218984444,1.060324013762491,0.8812499999999996,289.226,1116.6785,-2.1883406821278224,-0.16,115.43900299072266,1.3343855086274956,2.6181401151511317,2.719575886760375,-5.399654617723604,6.360550319863491e-05,-9.66281054735922,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.04399871826172,2.9702506081199367
2022-03-21,10.825,2022-03-18,10.417708333333334,0.2607999250416738,0.38882295065730504,0.4072916666666657,286.4804,1116.6785,-2.200839142981156,-0.06,105.04399871826172,0.09820770872553511,1.3199246232849084,2.733813922097415,-4.633012892684399,1.753701534573483e-07,-15.55636123200824,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.302001953125,2.5374562090126496
2022-03-22,12.775,2022-03-19,11.635416666666666,-0.11776143118645113,1.426328988817627,1.1395833333333345,285.4293,1116.6785,-2.205338588888356,-0.09,105.04399871826172,0.09820770872553511,1.3199246232849084,2.733813922097415,-4.633012892684399,1.753701534573483e-07,-15.55636123200824,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.74700164794922,0.7547562510943174
2022-03-23,13.0,2022-03-20,11.75,-0.1614415876743116,1.5827665991234487,1.25,287.6582,1116.6785,-2.195339820205689,0.2,105.04399871826172,0.09820770872553511,1.3199246232849084,2.733813922097415,-4.633012892684399,1.753701534573483e-07,-15.55636123200824,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0009994506836,0.019547882992581787
2022-03-24,13.175,2022-03-21,12.0,-0.1954150427204255,1.4765070902364754,1.1750000000000007,287.0232,1116.6766,-2.198339450810489,-0.06,96.302001953125,-2.758730611934981,1.2859299662171826,2.7119128131386163,-4.797931328969421,0.0075499052046166,-4.886220271347493,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.60800170898438,1.5994603264408895
2022-03-25,12.225,2022-03-22,11.830208333333331,-0.010987715327236325,0.3711130325094769,0.3947916666666664,287.0366,1116.6766,-2.198339450810489,0.0,98.74700164794922,1.016446896057331,0.9558584969069389,2.721418598870231,-4.740552792409228,0.0006286018223441,-7.372012532962021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.2689971923828,1.8780868658015237
2022-03-28,13.25,2022-03-25,13.458333333333334,-0.20997509488304555,-0.4833905181232753,0.2083333333333339,290.2077,1116.6766,-2.1838412362206223,0.12,101.2689971923828,0.584469787176389,1.4253085184438066,2.7472512480886033,-5.167037749486044,0.0094502569936379,-4.661713342646485,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.54499816894533,3.603328045319279
2022-03-29,11.65,2022-03-26,12.189583333333331,0.1006393512528516,-0.9527033490407438,0.5395833333333329,292.6377,1115.6069,-2.171842713801422,0.22,101.2689971923828,0.584469787176389,1.4253085184438066,2.7472512480886033,-5.167037749486044,0.0094502569936379,-4.661713342646485,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.38099670410156,2.3708969707559184
2022-03-30,8.825,2022-03-27,6.634375,0.6490679827115453,2.915437939747583,2.190624999999999,295.2473,1116.6766,-2.1613440066846215,0.23,101.2689971923828,0.584469787176389,1.4253085184438066,2.7472512480886033,-5.167037749486044,0.0094502569936379,-4.661713342646485,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.97000122070312,0.973074502106914
2022-03-31,5.025,2022-03-28,5.129166666666666,1.3867772922843011,-0.3358078668913649,0.104166666666666,296.4385,1116.6859,-2.1558446839091547,0.11,102.54499816894533,1.0958791651103157,1.6014633013226458,2.7444495715164705,-5.152929673625945,0.0001567853024735,-8.760633182287828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.90599822998048,2.4821414612582253
2022-04-01,2.25,2022-03-29,1.3979166666666667,1.9254992223012481,1.019000871417557,0.8520833333333333,297.5422,1116.6859,-2.150845299567821,0.1,108.38099670410156,-0.3543500345533425,1.4670236808656283,2.499291848300685,-5.261954446653969,0.0030637395896299,-5.788119020718928,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.1500015258789,1.6910257229023058
2022-04-04,5.725,2022-04-01,6.225,1.250883472099846,-0.8966219415726191,0.5,293.897,1107.3653,-2.1563446223432883,0.01,112.1500015258789,0.7139397173026644,1.0450153807737144,2.1989203642190684,-8.182689596503113,0.0133860985099536,-4.313538535078292,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.52300262451172,0.9546365842997904
2022-04-05,9.225,2022-04-02,9.370833333333334,0.571414371177571,-0.39484092738413007,0.1458333333333339,293.4023,1107.1829,-2.1583443760798215,-0.04,112.1500015258789,0.7139397173026644,1.0450153807737144,2.1989203642190684,-8.182689596503113,0.0133860985099536,-4.313538535078292,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.56400299072266,0.9546365842997904
2022-04-06,10.325,2022-04-03,9.817708333333332,0.3578669394591417,0.5305022958399395,0.5072916666666671,292.7519,1106.8083,-2.160844068250488,-0.06,112.1500015258789,0.7139397173026644,1.0450153807737144,2.1989203642190684,-8.182689596503113,0.0133860985099536,-4.313538535078292,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.79100036621094,1.7956820111767884
2022-04-07,10.25,2022-04-04,8.559375,0.37242699162176174,2.2070412138344238,1.6906250000000007,291.7666,1106.8083,-2.1653435141576884,-0.09,109.52300262451172,1.2190660758762628,1.1661323542176927,1.9910187903236694,-7.73625265850471,0.0005618169323615,-7.484334502485412,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.56400299072266,0.5451138045549241
2022-04-08,6.0,2022-04-05,5.609375,1.1974966141702388,0.365209726460201,0.390625,291.2176,1106.8083,-2.167843206328355,-0.05,108.56400299072266,0.09721420318583655,1.177633096079765,1.9902307678693552,-7.589113935564382,7.734689664390333e-05,-9.46721008977924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.88200378417967,1.3498581203224755
2022-04-11,10.875,2022-04-08,8.967708333333333,0.2510932235999269,2.5140131283967944,1.9072916666666675,295.9217,1105.7691,-2.1453459767923544,0.15,103.88200378417967,0.014045666300347839,0.6284707453574412,1.7916740968371903,-6.031453308670571,4.281970491164914e-05,-10.05851214284012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.13700103759766,1.4648582067670521
2022-04-12,14.5,2022-04-09,13.476041666666667,-0.45264263092671525,1.2625122459502058,1.0239583333333329,297.9926,1105.7691,-2.1358471465438207,0.19,103.88200378417967,0.014045666300347839,0.6284707453574412,1.7916740968371903,-6.031453308670571,4.281970491164914e-05,-10.05851214284012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.21900177001952,0.8000071054331481
2022-04-13,14.45,2022-04-10,15.004166666666666,-0.4429359294849687,-0.9733649202132099,0.5541666666666654,300.3703,1105.7691,-2.125348439427021,0.22,103.88200378417967,0.014045666300347839,0.6284707453574412,1.7916740968371903,-6.031453308670571,4.281970491164914e-05,-10.05851214284012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.3239974975586,0.3163508305673247
2022-04-14,14.3,2022-04-11,14.334375,-0.41381582515972826,-0.23692749056598536,0.0343749999999989,301.6242,1105.7681,-2.1193491782174205,0.11,100.13700103759766,-0.8135495407302545,-1.292192493362131,1.3303050068521856,-6.115266143427629,0.0013480952967766,-6.609062573310815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.62000274658205,1.069807944612796
2022-04-18,13.625,2022-04-15,12.082291666666666,-0.2827753556961465,1.9974738490851127,1.5427083333333336,315.2153,1106.3905,-2.0588566276872857,0.43,95.62000274658205,0.2621330373547027,-0.6285084720079609,0.8746344844333725,-6.593993071574877,0.0093430121023308,-4.673126583728419,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.62000274658205,0.6333397334568719
2022-04-19,13.2,2022-04-16,12.90625,-0.20026839344129863,0.2279578608145248,0.2937499999999993,319.9148,1106.3905,-2.0373592750195515,0.42,95.62000274658205,0.2621330373547027,-0.6285084720079609,0.8746344844333725,-6.593993071574877,0.0093430121023308,-4.673126583728419,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.76799774169922,0.60457641264114
2022-04-20,12.55,2022-04-17,11.467708333333334,-0.07408127469859066,1.345158530640075,1.0822916666666664,324.7294,1106.3905,-2.0158619223518177,0.44,95.62000274658205,0.2621330373547027,-0.6285084720079609,0.8746344844333725,-6.593993071574877,0.0093430121023308,-4.673126583728419,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.2310028076172,0.35632550514214467
2022-04-21,12.825,2022-04-18,10.995833333333334,-0.12746813262819773,2.40332613997286,1.8291666666666655,329.2962,1106.39,-1.9953644465523503,0.41,95.62000274658205,1.091841073094037,0.46437194325831493,0.9598992291577354,-6.5273533629640506,0.0,-27.631021115928547,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.06099700927734,1.4510551239045681
2022-04-22,13.2,2022-04-19,11.50625,-0.20026839344129863,2.2114686933713794,1.6937499999999996,332.4172,1106.39,-1.9808662319624837,0.28,93.76799774169922,-7.030837660801018,0.461470690478264,0.829560008520697,-5.618694593275296,0.0003825313854916,-7.868699851876796,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.875,1.3677712788607261
2022-04-25,10.525,2022-04-22,9.84375,0.31904013369215467,0.7769653233972246,0.6812499999999986,341.8817,1107.537,-1.939871280363549,0.32,94.875,0.7547788138256442,0.547911765673762,0.7871149188350244,-5.611873823171913,0.0028323401305568,-5.86665200741157,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.83699798583984,1.9099408223301386
2022-04-26,9.775,2022-04-23,10.364583333333334,0.4646406553183562,-1.0235430216320611,0.5895833333333336,346.3989,1107.537,-1.9193738045640818,0.41,94.875,0.7547788138256442,0.547911765673762,0.7871149188350244,-5.611873823171913,0.0028323401305568,-5.86665200741157,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.20800018310548,0.07923521034884087
2022-04-27,11.175,2022-04-24,11.229166666666668,0.192853014949446,-0.26496819430005014,0.0541666666666671,351.0869,1107.537,-1.8983763903304811,0.42,94.875,0.7547788138256442,0.547911765673762,0.7871149188350244,-5.611873823171913,0.0028323401305568,-5.86665200741157,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.427001953125,-1.2888606773390587
2022-04-28,12.6,2022-04-25,13.088541666666666,-0.08378797614033724,-0.8803878499371088,0.4885416666666664,354.0308,1107.5477,-1.884878052608881,0.27,92.83699798583984,0.6695626466592088,0.0028947184982030913,0.8101552209114763,-5.6050712365039495,0.0004715407987443,-7.659504927833053,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.14199829101562,1.9116058330278698
2022-04-29,12.525,2022-04-26,12.066666666666666,-0.0692279239777172,0.46113844976094254,0.4583333333333339,356.3135,1107.5477,-1.874879283926214,0.21,103.20800018310548,0.035237566487598376,0.0572186457365274,0.4586536971121381,-6.467531601674468,0.0112150484174117,-4.4904987937288965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.4499969482422,0.5047836559135536
2022-05-02,12.925,2022-04-29,11.859375,-0.14688153551169156,1.3215453064429712,1.0656250000000007,364.7967,1103.0415,-1.8298848248542128,0.3,99.4499969482422,0.8657405861577692,0.9191290303375006,0.5440604797612996,-6.753977678479002,4.808295021451016e-05,-9.942582888287673,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0510025024414,0.3156868646709915
2022-05-03,12.95,2022-04-30,12.298958333333331,-0.15173488623256468,0.7341663545399723,0.6510416666666661,368.7328,1101.606,-1.8098872874888792,0.36,99.4499969482422,0.8657405861577692,0.9191290303375006,0.5440604797612996,-6.753977678479002,4.808295021451016e-05,-9.942582888287673,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.4260025024414,0.6333397334568719
2022-05-04,12.9,2022-05-01,12.841666666666663,-0.1420281847908181,-0.10557893096958529,0.0583333333333353,373.7964,1103.838,-1.7903896885576787,0.46,99.4499969482422,0.8657405861577692,0.9191290303375006,0.5440604797612996,-6.753977678479002,4.808295021451016e-05,-9.942582888287673,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.8209991455078,-1.0204578704323342
2022-05-05,13.4,2022-05-02,13.910416666666666,-0.23909519920828598,-0.9113802066958092,0.5104166666666661,378.1233,1103.8585,-1.770892089626478,0.39,97.0510025024414,-0.7725328835072355,0.8035070816340866,0.5015258369996689,-6.048346699868269,0.0005962550988163,-7.4248419626472115,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.50800323486328,-0.5358009236400079
2022-05-06,15.275,2022-05-03,15.2625,-0.6030965032737905,-0.17051529751162653,0.012500000000001,382.5679,1103.8585,-1.750394613827011,0.4,99.4260025024414,0.11826311895166941,0.8090524723761284,0.3765916115904576,-5.882662665008276,0.0005845290083755,-7.444704147187801,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.70800018310548,0.45475378833735636
2022-05-09,17.325,2022-05-06,16.435416666666665,-1.0010712623854088,1.0721306258610455,0.8895833333333343,396.1074,1103.8585,-1.6894021248627424,0.42,101.70800018310548,0.15037218050299078,-0.4868038046413602,0.1089230343121571,-4.9034153862290255,0.0021265162668284,-6.153270193251211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.78700256347656,0.7250982791138895
2022-05-10,19.35,2022-05-07,17.835416666666667,-1.1321117318489904,1.9576265332524987,1.5145833333333345,401.8442,1103.8585,-1.6634053262878086,0.52,101.70800018310548,0.15037218050299078,-0.4868038046413602,0.1089230343121571,-4.9034153862290255,0.0021265162668284,-6.153270193251211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.8010025024414,-0.5187670041041272
2022-05-11,18.775,2022-05-08,17.476041666666667,-1.1321117318489904,1.652130445202443,1.2989583333333314,407.5155,1103.8585,-1.6374085277128745,0.51,101.70800018310548,0.15037218050299078,-0.4868038046413602,0.1089230343121571,-4.9034153862290255,0.0021265162668284,-6.153270193251211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.01200103759766,-0.5062898643682032
2022-05-12,16.1,2022-05-09,15.935416666666663,-0.7632570770626128,0.044955373286963266,0.1645833333333364,412.3347,1103.8595,-1.6159111750451405,0.44,93.78700256347656,0.5681549396239715,-0.12752290075440642,0.15314627365793151,-5.0412285853224335,0.0065739150772472,-5.0246457216441645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.70099639892578,0.3471657090552535
2022-05-13,15.525,2022-05-10,15.691666666666666,-0.6516300104825241,-0.4243574576305127,0.1666666666666678,416.9331,1103.8595,-1.59491376081154,0.42,98.8010025024414,0.967470912664011,0.447699391453058,0.2772098805249851,-5.1222066300254125,0.0027124795692801,-5.909892091837877,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.88099670410156,0.22297425644934382
