date,realised_temp,issue_date,forecast_temp,HDD,forecast_error,abs_forecast_error,gasInStorage,workingGasVolume,full,trend,issue_date_price,log_vol_lag1,log_vol_lag5,log_vol_lag22,future_log_vol_5d,daily_rv,log_daily_rv,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,actual_date_price,GPRD
2024-02-09,11.0,2024-02-06,9.710416666666667,7.0,1.2895833333333329,1.2895833333333329,778.0658,1141.2835,68.17,-0.32,28.60700035095215,-6.797527738453373,-6.796750214732112,-6.428835436747613,-7.148420945817403,8.727202857353484e-05,-9.346480540802633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.117000579833984,118.75242614746094
2024-02-12,7.35,2024-02-09,7.191666666666667,10.65,0.1583333333333323,0.1583333333333323,765.9301,1141.2835,67.11,-0.26,27.117000579833984,-8.631303911424503,-7.976401773812764,-6.723782247343608,-7.271697910111245,0.0006404307475458,-7.353369563400613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.72900009155273,194.5299835205078
2024-02-13,7.325,2024-02-10,7.861458333333333,10.675,-0.536458333333333,0.536458333333333,763.9623,1141.2835,66.94,-0.17,27.117000579833984,-8.631303911424503,-7.976401773812764,-6.723782247343608,-7.271697910111245,0.0006404307475458,-7.353369563400613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.43600082397461,98.4957504272461
2024-02-14,10.425,2024-02-11,10.267708333333331,7.574999999999999,0.1572916666666675,0.1572916666666675,761.8656,1137.8723,66.96,-0.18,27.117000579833984,-8.631303911424503,-7.976401773812764,-6.723782247343608,-7.271697910111245,0.0006404307475458,-7.353369563400613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.85700035095215,86.26477813720703
2024-02-15,12.375,2024-02-12,11.66875,5.625,0.7062500000000007,0.7062500000000007,757.9335,1141.2835,66.41,-0.34,25.72900009155273,-7.353369563400613,-7.709611802981196,-6.734072006648017,-8.161671409120688,0.0027606717373525,-5.892281245404969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.965999603271484,156.3873291015625
2024-02-16,11.65,2024-02-13,11.251041666666666,6.35,0.3989583333333346,0.3989583333333346,753.9802,1141.2835,66.06,-0.35,25.43600082397461,-5.892281245404969,-7.159653980102495,-6.637102260012352,-8.210662519253876,0.0001311766643397,-8.93896555291451,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.82200050354004,187.85829162597656
2024-02-20,8.8,2024-02-17,8.895833333333334,9.2,-0.0958333333333332,0.0958333333333332,745.0395,1141.2835,65.28,-0.11,24.82200050354004,-10.863484356095512,-7.110697865939582,-6.891516631726555,-7.1048410069245485,3.3460513652333125e-05,-10.305144481402154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.167999267578125,87.02969360351562
2024-02-21,9.05,2024-02-18,9.288541666666667,8.95,-0.2385416666666664,0.2385416666666664,743.8023,1141.2835,65.17,-0.11,24.82200050354004,-10.863484356095512,-7.110697865939582,-6.891516631726555,-7.1048410069245485,3.3460513652333125e-05,-10.305144481402154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.976999282836918,80.7943344116211
2024-02-22,10.3,2024-02-19,9.607291666666669,7.699999999999999,0.6927083333333339,0.6927083333333339,741.5295,1141.2835,64.97,-0.2,24.82200050354004,-10.863484356095512,-7.110697865939582,-6.891516631726555,-7.1048410069245485,3.3460513652333125e-05,-10.305144481402154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.19300079345703,167.8173065185547
2024-02-23,6.575,2024-02-20,5.940625,11.425,0.6343750000000004,0.6343750000000004,739.1399,1141.2835,64.76,-0.21,24.167999267578125,-10.305144481402154,-7.271697910111245,-7.120873268983709,-7.224348482318004,0.0007129414365787,-7.24611127615647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.93400001525879,170.2109832763672
2024-02-26,6.175,2024-02-23,7.48125,11.825,-1.3062500000000004,1.3062500000000004,731.1868,1141.3835,64.06,-0.26,22.93400001525879,-6.807734019497949,-7.857760059242662,-7.136537166525607,-6.565800023972175,0.000126113280384,-8.978329996319957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.00900077819824,167.06863403320312
2024-02-27,6.3,2024-02-24,6.734375,11.7,-0.4343750000000002,0.4343750000000002,728.9427,1141.3835,63.86,-0.2,22.93400001525879,-6.807734019497949,-7.857760059242662,-7.136537166525607,-6.565800023972175,0.000126113280384,-8.978329996319957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.392000198364254,111.12447357177734
2024-02-28,6.85,2024-02-25,7.116666666666667,11.15,-0.2666666666666675,0.2666666666666675,727.0986,1141.3835,63.7,-0.16,22.93400001525879,-6.807734019497949,-7.857760059242662,-7.136537166525607,-6.565800023972175,0.000126113280384,-8.978329996319957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.61899948120117,87.17283630371094
