date,price,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,daily_return,daily_rv,log_daily_rv,log_vol_lag1,log_vol_lag5,log_vol_lag22,future_log_vol_5d
2022-12-27,80.04299926757812,0,0,0,0,0,0,0,0,0,0,1,-0.03599944820969516,0.001295960271402524,-6.648503335532296,-4.554789189192134,-5.302842797757524,-5.498430268745048,-5.331541016124566
2022-12-28,81.35099792480469,0,0,0,0,0,0,0,0,0,0,1,0.016209119521194405,0.00026273555565236553,-8.24436251964251,-6.648503335532296,-5.409194445239899,-5.557021560328192,-4.946596639707545
2022-12-29,83.83000183105469,0,0,0,0,0,0,0,0,0,0,1,0.030017859848903396,0.0009010719099084067,-7.011925491211795,-8.24436251964251,-5.429407623907533,-5.574203935773828,-4.925575467304282
2022-12-30,76.31500244140625,0,0,0,0,0,0,0,0,0,0,1,-0.09392141713398457,0.00882123259645593,-4.730593668449147,-7.011925491211795,-5.6995996935021305,-5.564383149802605,-5.055524019398136
2023-01-03,72.31400299072266,0,0,0,0,0,0,0,0,0,0,0,-0.05385175396040871,0.0029000114046123953,-5.843040609027652,-4.730593668449147,-5.435387934742165,-5.519702299116432,-5.038804403834275
2023-01-04,65.02200317382812,0,0,0,0,0,0,0,0,0,0,0,-0.10629206641733145,0.0112980033832664,-4.4831292605334925,-5.843040609027652,-5.865289322855316,-5.607045005917597,-5.259739820790888
2023-01-05,72.4219970703125,0,0,0,0,0,0,0,0,0,0,0,0.10778435720311516,0.011617467657688722,-4.455245480853326,-4.4831292605334925,-5.331541016124566,-5.503660032460667,-5.818785133508001
2023-01-06,69.53399658203125,0,0,0,0,0,0,0,0,0,0,0,-0.04069428775868276,0.0016560250561864773,-6.40333509198229,-4.455245480853326,-4.946596639707545,-5.38889473510656,-5.869531435915637
2023-01-09,74.302001953125,0,0,0,0,0,0,0,0,0,0,0,0.0663221031231928,0.00439862136268342,-5.426464113590491,-6.40333509198229,-4.925575467304282,-5.372946460710114,-5.775183798879776
2023-01-10,70.07099914550781,0,0,0,0,0,0,0,0,0,0,0,-0.05862889401935443,0.0034373472139326935,-5.67305526354226,-5.426464113590491,-5.055524019398136,-5.338015950913669,-5.966692144118391
2023-01-11,65.34600067138672,0,0,0,0,0,0,0,0,0,0,0,-0.0698127619328472,0.004873821728692399,-5.3238769002189805,-5.67305526354226,-5.038804403834275,-5.35864479625782,-6.412774028385164
2023-01-12,66.80899810791016,0,0,0,0,0,0,0,0,0,0,0,0.02214153408935558,0.0004902475318300952,-7.620600125373515,-5.3238769002189805,-5.259739820790888,-5.361484649285248,-5.677500839057983
2023-01-13,64.81199645996094,0,0,0,0,0,0,0,0,0,0,0,-0.030347056906660067,0.0009209438628960645,-6.990111474819487,-7.620600125373515,-5.818785133508001,-5.35677262445772,-5.721583707638267
2023-01-17,60.06100082397461,0,0,0,0,0,0,0,0,0,0,0,-0.07612999062644855,0.005795775472783145,-5.1506259934066945,-6.990111474819487,-5.869531435915637,-5.3511410500376275,-5.255474183790374
2023-01-18,61.70899963378906,0,0,0,0,0,0,0,0,0,0,0,0.027069055285968317,0.0007327337540748093,-7.218728148424813,-5.1506259934066945,-5.775183798879776,-5.29750829431454,-5.253507724451408
2023-01-19,60.71699905395508,0,0,0,0,0,0,0,0,0,0,0,-0.016206072267196614,0.0002626367783295992,-8.244738547526602,-7.218728148424813,-5.966692144118391,-5.309105243587218,-5.222134434192876
2023-01-20,66.89800262451172,0,0,0,0,0,0,0,0,0,0,0,0.09694540138167233,0.009398410849053556,-4.6672146625031194,-8.244738547526602,-6.412774028385164,-5.312193088714954,-5.643455437560387
2023-01-23,65.9990005493164,0,0,0,0,0,0,0,0,0,0,0,-0.013529511833040107,0.00018304769044037226,-8.605763830111687,-4.6672146625031194,-5.677500839057983,-5.456033237088372,-5.652499006709592
2023-01-24,58.26900100708008,0,0,0,0,0,0,0,0,0,0,0,-0.12456936191819432,0.01551752592870608,-4.16578518868021,-8.605763830111687,-5.721583707638267,-5.495368477353154,-7.250116730393113
2023-01-25,56.65999984741211,0,0,0,0,0,0,0,0,0,0,0,-0.028001745092070054,0.0007840977282012693,-7.150976890789149,-4.16578518868021,-5.255474183790374,-5.343567814485723,-7.093637617370338
2023-01-26,54.814998626708984,0,0,0,0,0,0,0,0,0,0,0,-0.03310463763602056,0.001095917033012229,-6.816163792215571,-7.150976890789149,-5.253507724451408,-5.395384331562456,-6.932604816588309
2023-01-27,55.42499923706055,0,0,0,0,0,0,0,0,0,0,0,0.011066887663811024,0.00012247600256341264,-9.007595436446568,-6.816163792215571,-5.222134434192876,-5.422435007104916,-6.913150632318652
2023-01-30,55.15599822998047,0,0,0,0,0,0,0,0,0,0,0,-0.004865239848773415,2.367055878609276e-05,-10.651278485115462,-9.007595436446568,-5.643455437560387,-5.535581615547516,-6.915018866634177
2023-01-31,57.35200119018555,0,0,0,0,0,0,0,0,0,0,0,0.03904223541452147,0.0015242961461629143,-6.486222518310435,-10.651278485115462,-5.652499006709592,-5.550353627058838,-6.774352334706683
2023-02-01,59.527000427246094,1,0,0,0,0,0,0,0,0,0,0,0.03722226101098011,0.0013854967147695302,-6.581696564093837,-6.486222518310435,-7.250116730393113,-5.535705278869759,-6.846102294043944
2023-02-02,57.040000915527344,1,0,0,0,0,0,0,0,0,0,0,-0.04267720615718479,0.0018213439253828513,-6.30818062930267,-6.581696564093837,-7.093637617370338,-5.53013700929092,-7.177621881024366
2023-02-03,57.888999938964844,1,0,0,0,0,0,0,0,0,0,0,0.01477459059009396,0.000218288527104893,-8.429692846843317,-6.30818062930267,-6.932604816588309,-5.613776613038562,-7.102238559956186
2023-02-06,58.10900115966797,1,0,0,0,0,0,0,0,0,0,0,0.0037931944069172995,1.4388323808668684e-05,-11.149093457415685,-8.429692846843317,-6.913150632318652,-5.6477691754634005,-6.742168980973204
2023-02-07,55.40299987792969,1,0,0,0,0,0,0,0,0,0,0,-0.047686835445346715,0.0022740342747915756,-6.086199810859923,-11.149093457415685,-6.915018866634177,-5.804991319391955,-7.183088905912341
2023-02-08,53.6870002746582,1,0,0,0,0,0,0,0,0,0,0,-0.03146285004613302,0.0009899109330254528,-6.917895584513644,-6.086199810859923,-6.774352334706683,-5.956955151055874,-6.969547564431077
2023-02-09,52.73400115966797,1,0,0,0,0,0,0,0,0,0,0,-0.01791046086073161,0.0003207846082437989,-8.044740659295504,-6.917895584513644,-6.846102294043944,-5.968724484949266,-6.578424596615446
2023-02-10,53.946998596191406,1,0,0,0,0,0,0,0,0,0,0,0.022741626291000017,0.0005171815663595032,-7.567116550991103,-8.044740659295504,-7.177621881024366,-6.0439605623961326,-6.227095236695576
2023-02-13,51.707000732421875,1,0,0,0,0,0,0,0,0,0,0,-0.04240887406013314,0.0017985125990482335,-6.320795288988119,-7.567116550991103,-7.102238559956186,-6.1015426384820355,-6.414950153297648
2023-02-14,52.38600158691406,1,0,0,0,0,0,0,0,0,0,0,0.013046227317111391,0.0001702040472097435,-8.67851255709174,-6.320795288988119,-6.742168980973204,-6.165997153095606,-6.246484663037494
2023-02-15,54.715999603271484,1,0,0,0,0,0,0,0,0,0,0,0.04351675362707419,0.0018937078462394747,-6.269218547837773,-8.67851255709174,-7.183088905912341,-6.172949856997419,-6.461781083207805
2023-02-16,52.01100158691406,1,0,0,0,0,0,0,0,0,0,0,-0.050700898793528536,0.0025705811384716232,-5.963623281329232,-6.269218547837773,-6.969547564431077,-6.151965378932267,-6.856979967915549
2023-02-17,49.047000885009766,1,0,0,0,0,0,0,0,0,0,0,-0.058676225077482574,0.003442899389343395,-5.671441316562031,-5.963623281329232,-6.578424596615446,-6.22329923453611,-6.498087402486909
2023-02-21,48.54199981689453,1,0,0,0,0,0,0,0,0,0,0,-0.01034964129653751,0.00010711507496699461,-9.141606825085665,-5.671441316562031,-6.227095236695576,-6.163020710931949,-6.4881796306177435
2023-02-22,50.56800079345703,1,0,0,0,0,0,0,0,0,0,0,0.04088958205192594,0.0016719579203811842,-6.39375993127436,-9.141606825085665,-6.414950153297648,-6.166383225434963,-6.7230160888533765
2023-02-23,50.779998779296875,1,0,0,0,0,0,0,0,0,0,0,0.004183571376589302,1.7502269463017308e-05,-10.953179944706562,-6.39375993127436,-6.246484663037494,-6.349505670623914,-6.720471161167405
2023-02-24,51.01300048828125,1,0,0,0,0,0,0,0,0,0,0,0.004577959537348517,2.0957713525600244e-05,-10.773003744265853,-10.953179944706562,-6.461781083207805,-6.353820726590115,-6.488026021729183
2023-02-27,47.29899978637695,1,0,0,0,0,0,0,0,0,0,0,-0.07559136266591532,0.0057140541096899365,-5.1648265053741635,-10.773003744265853,-6.856979967915549,-6.872681071918981,-6.705695464801973
2023-02-28,46.665000915527344,1,0,0,0,0,0,0,0,0,0,0,-0.013494710472058266,0.00018210721072467904,-8.610914968913965,-5.1648265053741635,-6.498087402486909,-6.676813819830286,-6.607206049039657
2023-03-01,47.08399963378906,0,1,0,0,0,0,0,0,0,0,0,0.008938794135559359,7.990204059791039e-05,-9.434709153604718,-8.610914968913965,-6.4881796306177435,-6.710340961178188,-6.535923016492798
2023-03-02,46.814998626708984,0,1,0,0,0,0,0,0,0,0,0,-0.005729597715983922,3.282828998700817e-05,-10.324219884247785,-9.434709153604718,-6.7230160888533765,-6.711930717657296,-6.4279118823021255
2023-03-03,44.97999954223633,0,1,0,0,0,0,0,0,0,0,0,-0.03998569870230856,0.0015988561007118003,-6.43846684185545,-10.324219884247785,-6.720471161167405,-6.7115885449384045,-4.743098941564521
2023-03-06,42.14899826049805,0,1,0,0,0,0,0,0,0,0,0,-0.06500701825040409,0.0042259124218083696,-5.466520083427433,-6.43846684185545,-6.488026021729183,-6.708807008966445,-4.746315898548793
2023-03-07,43.369998931884766,0,1,0,0,0,0,0,0,0,0,0,0.028557015115584117,0.0008155031123116997,-7.1117053182382675,-5.466520083427433,-6.705695464801973,-6.608222218414742,-4.4937583568893125
2023-03-08,42.3390007019043,0,1,0,0,0,0,0,0,0,0,0,-0.024059269541123657,0.0005788484508524405,-7.454469855838976,-7.1117053182382675,-6.607206049039657,-6.6426957151410475,-4.488666238697831
2023-03-09,43.5989990234375,0,1,0,0,0,0,0,0,0,0,0,0.02932552823522988,0.000859986606275265,-7.058593741773718,-7.454469855838976,-6.535923016492798,-6.63020104319819,-4.484689818630348
2023-03-10,52.856998443603516,0,1,0,0,0,0,0,0,0,0,0,0.19255593251777633,0.037077787147790434,-3.294737217821732,-7.058593741773718,-6.4279118823021255,-6.601496338658752,-5.497601916363468
2023-03-13,49.58399963378906,0,1,0,0,0,0,0,0,0,0,0,-0.06392193077145802,0.004086013233551072,-5.500185543592669,-3.294737217821732,-4.743098941564521,-5.829235922905195,-5.347744411914296
2023-03-14,44.185001373291016,0,1,0,0,0,0,0,0,0,0,0,-0.11528279760927743,0.013290123424621622,-4.320734119195396,-5.500185543592669,-4.746315898548793,-5.782483312637217,-5.733880071634047
2023-03-15,42.904998779296875,0,1,0,0,0,0,0,0,0,0,0,-0.029397055242665875,0.0008641868569403493,-7.053721541779076,-4.320734119195396,-4.4937583568893125,-5.607408294127108,-5.584568406478985
2023-03-16,44.340999603271484,0,1,0,0,0,0,0,0,0,0,0,0.03292140717840146,0.0010838190506061033,-6.8272643164611075,-7.053721541779076,-4.488666238697831,-5.603120356604451,-5.353302752756271
2023-03-17,42.856998443603516,0,1,0,0,0,0,0,0,0,0,0,-0.03404079204022382,0.0011587755227257651,-6.760391414378997,-6.8272643164611075,-4.484689818630348,-5.611971963479324,-5.299548505768489
2023-03-20,39.32500076293945,0,1,0,0,0,0,0,0,0,0,0,-0.08600848760074176,0.007397459939366948,-4.906618588997989,-6.760391414378997,-5.497601916363468,-5.599748987408122,-5.58608981196867
2023-03-21,42.400001525878906,0,1,0,0,0,0,0,0,0,0,0,0.07528792988040406,0.0056682723856766384,-5.172870901378859,-4.906618588997989,-5.347744411914296,-5.5343023692389695,-5.943998682654008
2023-03-22,39.974998474121094,0,1,0,0,0,0,0,0,0,0,0,-0.058894177676433734,0.0034685241641833455,-5.664026088121716,-5.172870901378859,-5.733880071634047,-5.499267342183952,-6.251217372279802
2023-03-23,43.18600082397461,0,1,0,0,0,0,0,0,0,0,0,0.0772621671831215,0.0059694424778326165,-5.1211017430686905,-5.664026088121716,-5.584568406478985,-5.498982583483437,-7.126133433548791
2023-03-24,41.09400177001953,0,1,0,0,0,0,0,0,0,0,0,-0.049654219216030415,0.002465541485953604,-6.005343825447707,-5.1211017430686905,-5.353302752756271,-5.435879516220782,-6.199973287832213
2023-03-27,42.52799987792969,0,1,0,0,0,0,0,0,0,0,0,0.03430051114420436,0.0011765250647536878,-6.745190044665812,-6.005343825447707,-5.299548505768489,-5.427635268796412,-5.876989235358892
2023-03-28,42.75199890136719,0,1,0,0,0,0,0,0,0,0,0,0.005253272555886103,2.7596872546426104e-05,-10.49780806896093,-6.745190044665812,-5.58608981196867,-5.415715429165616,-5.355581799479009
2023-03-29,42.803001403808594,0,1,0,0,0,0,0,0,0,0,0,0.0011922741698610147,1.4215176961177718e-06,-13.463784753555094,-10.49780806896093,-5.943998682654008,-5.415647557113817,-5.277714544733691
2023-03-30,43.60900115966797,0,1,0,0,0,0,0,0,0,0,0,0.01865535127741326,0.0003480221312836845,-7.963244481695765,-13.463784753555094,-6.251217372279802,-5.4758203687052935,-5.248916489783982
2023-03-31,47.845001220703125,0,1,0,0,0,0,0,0,0,0,0,0.09270306708128549,0.008593858646277317,-4.75670744160294,-7.963244481695765,-7.126133433548791,-5.474020708627148,-5.645201683726056
2023-04-03,51.367000579833984,0,0,1,0,0,0,0,0,0,0,0,0.07102930947270719,0.005045162804169612,-5.289325355098714,-4.75670744160294,-6.199973287832213,-5.385765484259452,-5.967932799243708
2023-04-04,46.56800079345703,0,0,1,0,0,0,0,0,0,0,0,-0.09808232720952648,0.009620142910836618,-4.643896158714594,-5.289325355098714,-5.876989235358892,-5.337231717384752,-7.256062110128309
2023-04-05,44.57500076293945,0,0,1,0,0,0,0,0,0,0,0,-0.04374044614304576,0.0019132266287926866,-6.258964127274922,-4.643896158714594,-5.355581799479009,-5.26415377004191,-7.844591779064621
2023-04-06,43.125,0,0,1,0,0,0,0,0,0,0,0,-0.033070305513540024,0.0010936451067588757,-6.81823902636889,-6.258964127274922,-5.277714544733691,-5.284681302993486,-8.195002194986941
2023-04-10,43.125,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,-27.631021115928547,-6.81823902636889,-5.248916489783982,-5.282190090690667,-8.194795007749791
2023-04-11,43.69200134277344,0,0,1,0,0,0,0,0,0,0,0,0.01306217436247939,0.00017062039907581383,-8.676069351651087,-27.631021115928547,-5.645201683726056,-5.287381616783397,-7.539786470373367
2023-04-12,42.880001068115234,0,0,1,0,0,0,0,0,0,0,0,-0.018759508042053313,0.00035191914197986294,-7.952109116196544,-8.676069351651087,-5.967932799243708,-5.293599714068517,-6.773641019941749
2023-04-13,42.09299850463867,0,0,1,0,0,0,0,0,0,0,0,-0.01852412111716031,0.00034314306316322456,-7.977363101073191,-7.952109116196544,-7.256062110128309,-5.697516242367101,-6.8274509959525504
2023-04-14,41.14899826049805,0,0,1,0,0,0,0,0,0,0,0,-0.022681837336817234,0.0005144657449738363,-7.572381582216865,-7.977363101073191,-7.844591779064621,-5.749568051239764,-6.907292998645226
2023-04-17,41.12699890136719,0,0,1,0,0,0,0,0,0,0,0,-0.0005347698092763621,2.8597874891347673e-07,-15.067344836628399,-7.572381582216865,-8.195002194986941,-5.950920026351113,-6.900253854018351
2023-04-18,42.72200012207031,0,0,1,0,0,0,0,0,0,0,0,0.038049199484104373,0.0014477415813811685,-6.537750466151798,-15.067344836628399,-8.194795007749791,-5.966118116207574,-7.23758560839786
2023-04-19,40.29800033569336,0,0,1,0,0,0,0,0,0,0,0,-0.05841216463295252,0.0034119809771071493,-5.680462224366149,-6.537750466151798,-7.539786470373367,-5.959687666636273,-8.291305674438322
2023-04-20,40.564998626708984,0,0,1,0,0,0,0,0,0,0,0,0.006603743733093412,4.360943129237051e-05,-10.04023709402578,-5.680462224366149,-6.773641019941749,-5.92076889995603,-8.203798815122877
2023-04-21,40.16400146484375,0,0,1,0,0,0,0,0,0,0,0,-0.009934483504191773,9.869396249505844e-05,-9.223486773526316,-10.04023709402578,-6.8274509959525504,-6.053820752340689,-8.155191051971252
2023-04-24,39.92499923706055,0,0,1,0,0,0,0,0,0,0,0,-0.0059684334969898984,3.5622198407991065e-05,-10.242541535574654,-9.223486773526316,-6.907292998645226,-6.16786396288406,-8.13935689119027
2023-04-25,39.83300018310547,0,0,1,0,0,0,0,0,0,0,0,-0.0023069559273259125,5.322045650624161e-06,-12.143652619828224,-10.242541535574654,-6.900253854018351,-6.245239107272939,-7.553170260657418
2023-04-26,38.55099868774414,0,0,1,0,0,0,0,0,0,0,0,-0.03271371309379273,0.0010701870243829859,-6.839921855704771,-12.143652619828224,-7.23758560839786,-6.395788096623675,-7.846158229362087
2023-04-27,39.03900146484375,0,0,1,0,0,0,0,0,0,0,0,0.012579178014661786,0.00015823571952455043,-8.75142473466342,-6.839921855704771,-8.291305674438322,-6.434541091661216,-7.498372114980883
2023-04-28,38.53799819946289,0,0,1,0,0,0,0,0,0,0,0,-0.012916463202676772,0.0001668350216661031,-8.698505122057627,-8.75142473466342,-8.203798815122877,-6.463800963301684,-7.33744213408764
2023-05-01,38.83399963378906,0,0,0,1,0,0,0,0,0,0,0,0.007651421359473322,5.854424882020458e-05,-9.745727682475215,-8.698505122057627,-8.155191051971252,-6.459749158488945,-7.334928228357678
2023-05-02,37.52899932861328,0,0,0,1,0,0,0,0,0,0,0,-0.03418219259036106,0.0011684222902845344,-6.752100909162521,-9.745727682475215,-8.13935689119027,-6.45809163489015,-7.510201377226148
2023-05-03,36.78200149536133,0,0,0,1,0,0,0,0,0,0,0,-0.020105313820245663,0.00040422364381056123,-7.8135422569061745,-6.752100909162521,-7.553170260657418,-6.434584371209626,-7.398416162682766
2023-05-04,35.65299987792969,0,0,0,1,0,0,0,0,0,0,0,-0.03117534436291757,0.0009719020961464964,-6.936255481677059,-7.8135422569061745,-7.846158229362087,-6.698451421578165,-7.780409020761099
2023-05-05,36.57400131225586,0,0,0,1,0,0,0,0,0,0,0,0.025504349963338956,0.0006504718670524678,-7.337812507599502,-6.936255481677059,-7.498372114980883,-6.861185359668296,-6.766487435768511
2023-05-08,36.874000549316406,0,0,0,1,0,0,0,0,0,0,0,0.008169069213405145,6.673369181340376e-05,-9.61480059295153,-7.337812507599502,-7.33744213408764,-7.354106432417769,-6.744661618226705
2023-05-09,35.95000076293945,0,0,0,1,0,0,0,0,0,0,0,-0.025377605156025575,0.0006440228434551359,-7.3477763597326415,-9.61480059295153,-7.334928228357678,-7.4946927835336545,-6.816439327027497
2023-05-10,34.99300003051758,0,0,0,1,0,0,0,0,0,0,0,-0.026981063030441555,0.0007279777622526601,-7.225240055216705,-7.3477763597326415,-7.510201377226148,-7.532141360941153,-6.955426870464467
2023-05-11,34.99300003051758,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,-27.631021115928547,-7.225240055216705,-7.398416162682766,-7.472192611810915,-6.244669240929052
2023-05-12,32.766998291015625,0,0,0,1,0,0,0,0,0,0,0,-0.06572618314126226,0.004319931150318747,-5.444515814047851,-27.631021115928547,-7.780409020761099,-7.485924132686906,-6.802670276102596
2023-05-15,32.31399917602539,0,0,0,1,0,0,0,0,0,0,0,-0.013921311861948778,0.00019380292395763577,-8.548668765960842,-5.444515814047851,-6.766487435768511,-7.207120340752253,-6.794178488090751
2023-05-16,31.820999145507812,0,0,0,1,0,0,0,0,0,0,0,-0.015374125017288654,0.00023636372004722084,-8.350138748476432,-8.548668765960842,-6.744661618226705,-7.216319805772709,-6.76640884523342
2023-05-17,31.952999114990234,0,0,0,1,0,0,0,0,0,0,0,0.004139623093550363,1.7136479356655478e-05,-10.974301012634061,-8.350138748476432,-6.816439327027497,-7.233679960744901,-6.441894600307612
2023-05-18,29.78499984741211,0,0,0,1,0,0,0,0,0,0,0,-0.07026113947422942,0.004936627720217119,-5.311072828419122,-10.974301012634061,-6.955426870464467,-7.232619469433668,-6.14490144372878
2023-05-19,30.176000595092773,0,0,0,1,0,0,0,0,0,0,0,0.013042020214104652,0.00017009429126511435,-8.6791576142982,-5.311072828419122,-6.244669240929052,-7.0342132104767545,-6.037004447843165
2023-05-22,29.711000442504883,0,0,0,1,0,0,0,0,0,0,0,-0.015529563669290529,0.0002411673477585483,-8.330019472264022,-8.6791576142982,-6.802670276102596,-7.217202183971894,-6.053750025466792
2023-05-23,29.12700080871582,0,0,0,1,0,0,0,0,0,0,0,-0.01985175568120977,0.00039409220362644445,-7.838925654150663,-8.330019472264022,-6.794178488090751,-7.205039788179523,-5.601658007231747
2023-05-24,27.78499984741211,0,0,0,1,0,0,0,0,0,0,0,-0.04716930558112895,0.002224943389005923,-6.1080238063815715,-7.838925654150663,-6.76640884523342,-7.187125547242271,-4.857556684680082
2023-05-25,25.45199966430664,0,0,0,1,0,0,0,0,0,0,0,-0.0877019890588751,0.007691638884883047,-4.867621399070708,-6.1080238063815715,-6.441894600307612,-7.06350373065143,-5.058261754453246
2023-05-26,24.520000457763672,0,0,0,1,0,0,0,0,0,0,0,-0.03730518244427129,0.001391676637200367,-6.577246044199181,-4.867621399070708,-6.14490144372878,-6.721149188861508,-4.353759490248914
2023-05-30,24.680999755859375,0,0,0,1,0,0,0,0,0,0,0,0.006544577226055957,4.283149106781029e-05,-10.058236929964794,-6.577246044199181,-6.037004447843165,-6.709096541729017,-4.101850139550033
2023-05-31,26.851999282836914,0,0,0,1,0,0,0,0,0,0,0,0.08430657240545159,0.007107598150755651,-4.946590904931143,-10.058236929964794,-6.053750025466792,-6.713406352229938,-4.1489188625573865
2023-06-01,23.10300064086914,0,0,0,0,1,0,0,0,0,0,0,-0.15037777240363698,0.022613474433080042,-3.7892093364714414,-4.946590904931143,-5.601658007231747,-6.482481517003684,-4.477213099889118
2023-06-02,23.68899917602539,0,0,0,0,1,0,0,0,0,0,0,0.025048263628111404,0.0006274155107833687,-7.373901538599766,-3.7892093364714414,-4.857556684680082,-5.969611740524869,-4.0594907798398525
2023-06-05,28.47800064086914,0,0,0,0,1,0,0,0,0,0,0,0.1841211112698266,0.033900583615235874,-3.3843230489257556,-7.373901538599766,-5.058261754453246,-5.9792822129015875,-4.539007643944119
2023-06-06,24.860000610351562,0,0,0,0,1,0,0,0,0,0,0,-0.13587177122869473,0.018461138216822756,-3.992087393204628,-3.3843230489257556,-4.353759490248914,-5.5082476193512955,-4.467236771095594
2023-06-07,26.33099937438965,0,0,0,0,1,0,0,0,0,0,0,0.05748681788451363,0.003304734230487236,-5.712399222985326,-3.992087393204628,-4.101850139550033,-5.329154130284492,-4.460371547822411
2023-06-08,26.94499969482422,0,0,0,0,1,0,0,0,0,0,0,0.023050811540952454,0.0005313399126965068,-7.540108602735625,-5.712399222985326,-4.1489188625573865,-5.30457339735184,-4.384456948413618
2023-06-09,32.04899978637695,0,0,0,0,1,0,0,0,0,0,0,0.1734682349067644,0.0300912285216684,-3.5035215609028336,-7.540108602735625,-4.477213099889118,-5.300332204642003,-4.450773999246787
2023-06-12,31.035999298095703,0,0,0,0,1,0,0,0,0,0,0,-0.03211817655045442,0.0010315772649261603,-6.876666321882973,-3.5035215609028336,-4.0594907798398525,-5.062700681103484,-4.306396226665747
2023-06-13,36.05099868774414,0,0,0,0,1,0,0,0,0,0,0,0.14978676778139466,0.02243607580239745,-3.7970850886914844,-6.876666321882973,-4.539007643944119,-5.060522428424198,-4.652504440445967
2023-06-14,38.3120002746582,0,0,0,0,1,0,0,0,0,0,0,0.060828604012007736,0.0037001190660496436,-5.599390279566045,-3.7970850886914844,-4.467236771095594,-4.911414556123862,-4.613724161983197
2023-06-15,41.14500045776367,0,0,0,0,1,0,0,0,0,0,0,0.07133925397400265,0.005089289157567253,-5.2806171126777555,-5.599390279566045,-4.460371547822411,-4.915248713272821,-4.6720522174906565
2023-06-16,35.007999420166016,0,0,0,0,1,0,0,0,0,0,0,-0.1615258339466807,0.02609059503217067,-3.646180373149509,-5.2806171126777555,-4.384456948413618,-4.8853583109511085,-5.47519930378746
2023-06-20,38.70800018310547,0,0,0,0,1,0,0,0,0,0,0,0.10046971151250922,0.010094162931406827,-4.595797949683855,-3.646180373149509,-4.450773999246787,-4.740805726462857,-5.704421119456921
2023-06-21,36.74300003051758,0,0,0,0,1,0,0,0,0,0,0,-0.052098569593081144,0.002714260953645119,-5.909235570885466,-4.595797949683855,-4.306396226665747,-4.689676914627749,-5.873500814992467
2023-06-22,34.09700012207031,0,0,0,0,1,0,0,0,0,0,0,-0.07473832469623608,0.005585817178400012,-5.18752454035134,-5.909235570885466,-4.652504440445967,-4.700730211668797,-6.275816276359713
2023-06-23,32.50699996948242,0,0,0,0,1,0,0,0,0,0,0,-0.0477539576394684,0.0022804404702321426,-6.0833866655375015,-5.18752454035134,-4.613724161983197,-4.6740051480912665,-6.218795614460604
2023-06-26,31.975000381469727,0,0,0,0,1,0,0,0,0,0,0,-0.016501090425184245,0.00027228598522010714,-8.208657624096206,-6.0833866655375015,-4.6720522174906565,-4.664124169355828,-5.644575744508993
2023-06-27,34.50600051879883,0,0,0,0,1,0,0,0,0,0,0,0.07617887759954864,0.005803221392327014,-5.149342102971689,-8.208657624096206,-5.47519930378746,-4.664711628580879,-6.028207012303756
2023-06-28,34.125,0,0,0,0,1,0,0,0,0,0,0,-0.011102983489580637,0.0001232762423699002,-9.001082839756904,-5.149342102971689,-5.704421119456921,-4.647596189439048,-5.769114778201798
2023-06-29,35.18000030517578,0,0,0,0,1,0,0,0,0,0,0,0.030447494478983567,0.0009270499200477348,-6.983503141585471,-9.001082839756904,-5.873500814992467,-4.6841487445992005,-5.753106972196957
2023-06-30,37.10300064086914,0,0,0,0,1,0,0,0,0,0,0,0.05322009816648029,0.0028323788488497986,-5.866638337433219,-6.983503141585471,-6.275816276359713,-4.686436861526888,-5.3615813883677985
2023-07-03,33.92900085449219,0,0,0,0,0,1,0,0,0,0,0,-0.08942771504732096,0.007997316218584835,-4.828649266137702,-5.866638337433219,-6.218795614460604,-4.672777348245165,-5.682945850336734
2023-07-05,34.37300109863281,0,0,0,0,0,1,0,0,0,0,0,0.013001273334745487,0.00016903310832476405,-8.685415949065394,-4.828649266137702,-5.644575744508993,-4.668459640615493,-5.321742721054089
2023-07-06,32.347999572753906,0,0,0,0,0,1,0,0,0,0,0,-0.06071922241224223,0.003686823970347339,-5.602989903927273,-8.685415949065394,-6.028207012303756,-4.783517796998867,-5.485331856368403
2023-07-07,33.47800064086914,0,0,0,0,0,1,0,0,0,0,0,0.034336343797651624,0.0011789845053905292,-6.7431017988274755,-5.602989903927273,-5.769114778201798,-4.767032924079073,-5.513069732709315
2023-07-10,30.226999282836914,0,0,0,0,0,1,0,0,0,0,0,-0.10215298484888831,0.010435232313537204,-4.5625674756881205,-6.7431017988274755,-5.753106972196957,-4.959243653378939,-6.132309050282814
2023-07-11,29.06100082397461,0,0,0,0,0,1,0,0,0,0,0,-0.03933844350889827,0.0015475131377027805,-6.471106063165132,-4.5625674756881205,-5.3615813883677985,-5.012624249972052,-5.808626655229919
2023-07-12,26.638999938964844,0,0,0,0,0,1,0,0,0,0,0,-0.08702079232673066,0.007572618297171985,-4.88321639310871,-6.471106063165132,-5.682945850336734,-5.024701797215451,-6.5089088697303366
2023-07-13,26.60700035095215,0,0,0,0,0,1,0,0,0,0,0,-0.001201952886260812,1.4446907407906963e-06,-13.447614587330099,-4.88321639310871,-5.321742721054089,-4.97716117242172,-6.3286475575717915
